"0204.30","Frozen lamb carcases and half-carcases"
"0204.41","Frozen sheep carcases and half-carcases "
"0204.42","Frozen cuts of sheep, with bone in "
"0204.43","Frozen boneless cuts of sheep"
"0204.50","Fresh, chilled or frozen meat of goats"
"0205.00","Meat of horses, asses, mules or hinnies, fresh, chilled or frozen"
"0206.10","Fresh or chilled edible offal of bovine animals"
"0206.21","Frozen edible bovine tongues"
"0206.22","Frozen edible bovine livers"
"0206.29","Frozen edible bovine offal "
"0206.30","Fresh or chilled edible offal of swine"
"0206.41","Frozen edible livers of swine"
"0206.49","Edible offal of swine, frozen "
"0206.80","Fresh or chilled edible offal of sheep, goats, horses, asses, mules and hinnies"
"0206.90","Frozen edible offal of sheep, goats, horses, asses, mules and hinnies"
"0207.11","Fresh or chilled fowls of the species Gallus domesticus, not cut in pieces"
"0207.12","Frozen fowls of the species Gallus domesticus, not cut in pieces"
"0207.13","Fresh or chilled cuts and edible offal of fowls of the species Gallus domesticus"
"0207.14","Frozen cuts and edible offal of fowls of the species Gallus domesticus"
"0207.24","Fresh or chilled turkeys of the species domesticus, not cut in pieces"
"0207.25","Frozen turkeys of the species domesticus, not cut into pieces"
"0207.26","Fresh or chilled cuts and edible offal of turkeys of the species domesticus"
"0207.27","Frozen cuts and edible offal of turkeys of the species domesticus"
"0207.41","Fresh or chilled domestic ducks, not cut in pieces"
"0207.42","Frozen domestic ducks, not cut in pieces"
"0207.43","Fatty livers of domestic ducks, fresh or chilled"
"0207.44","Fresh or chilled cuts and edible offal of domestic ducks "
"0207.45","Frozen cuts and edible offal of domestic ducks"
"0207.51","Fresh or chilled domestic geese, not cut in pieces"
"0207.52","Frozen domestic geese, not cut in pieces"
"0207.53","Fatty livers of domestic geese, fresh or chilled"
"0207.54","Fresh or chilled cuts and edible offal of domestic geese "
"0207.55","Frozen cuts and edible offal of domestic geese"
"0207.60","Meat and edible offal of domestic guinea fowls, fresh, chilled or frozen"
"0208.10","Fresh, chilled or frozen meat and edible offal of rabbits or hares"
"0208.30","Fresh, chilled or frozen meat and edible offal of primates"
"0208.40","Fresh, chilled or frozen meat and edible offal of whales, dolphins and porpoises (mammals of the order Cetacea), of manatees and dugongs (mammals of the order Sirenia) and of seals, sea lions and walruses (mammals of the suborder Pinnipedia)"
"0208.50","Fresh, chilled or frozen meat and edible offal of reptiles ""e.g. snakes, turtles, crocodiles"""
"0208.60","Fresh, chilled or frozen meat and edible offal of camels and other camelids [Camelidae]"
"0208.90","Fresh, chilled or frozen meat and edible offal of pigeons, game, reindeer and other animals "
"0209.10","Pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked"
"0209.90","Poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked"
"0210.11","Hams, shoulders and cuts thereof of swine, salted, in brine, dried or smoked, with bone in"
"0210.12","Bellies ""streaky"" and cuts thereof of swine, salted, in brine, dried or smoked"
"0210.19","Meat of swine, salted, in brine, dried or smoked "
"0210.20","Meat of bovine animals, salted, in brine, dried or smoked"
"0210.91","Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat and meat offal, of primates"
"0210.92","Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, of whales, dolphins and porpoises (mammals of the order Cetacea), manatees and dugongs (mammals of the order Sirenia) and seals, sea lions and walruses (mammals of the suborder Pinnipedia)"
"0210.93","Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat and meat offal, of reptiles ""e.g. snakes, turtles, alligators"""
"0210.99","Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat and meat offal "
"0301.11","Live ornamental freshwater fish"
"0301.19","Live ornamental fish "
"0301.91","Live trout ""Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster"""
"0301.92","Live eels ""Anguilla spp."""
"0301.93","Live carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."""
"0301.94","Live Atlantic and Pacific bluefin tuna (Thunnus thynnus, Thunnus orientalis)"
"0301.95","Live southern bluefin tunas ""Thunnus maccoyii"""
"0301.99","Live fish "
"0302.11","Fresh or chilled trout ""Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster"""
"0302.13","Fresh or chilled Pacific salmon ""Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus"""
"0302.14","Fresh or chilled Atlantic salmon ""Salmo salar"" and Danube salmon ""Hucho hucho"""
"0302.19","Fresh or chilled salmonidae "
"0302.21","Fresh or chilled lesser or Greenland halibut ""Reinhardtius hippoglossoides, Atlantic halibut ""Hippoglossus hippoglossus"" and Pacific halibut ""Hippoglossus stenolepis"""
"0302.22","Fresh or chilled plaice ""Pleuronectes platessa"""
"0302.23","Fresh or chilled sole ""Solea spp."""
"0302.24","Fresh or chilled turbot ""Psetta maxima"""
"0302.29","Fresh or chilled flat fish ""Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Catharidae"" "
"0302.31","Fresh or chilled albacore or longfinned tunas ""Thunnus alalunga"""
"0302.32","Fresh or chilled yellowfin tunas ""Thunnus albacares"""
"0302.33","Fresh or chilled skipjack or stripe-bellied bonito"
"0302.34","Fresh or chilled bigeye tunas ""Thunnus obesus"""
"0302.35","Fresh or chilled Atlantic and Pacific bluefin tuna (Thunnus thynnus, Thunnus orientalis)"
"0302.36","Fresh or chilled Southern bluefin tunas ""Thunnus maccoyii"""
"0302.39","Fresh or chilled tunas of the genus ""Thunnus"" "
"0302.41","Fresh or chilled herring ""Clupea harengus, clupea pallasii"""
"0302.42","Fresh or chilled anchovies ""Engraulis spp."""
"0302.43","Fresh or chilled sardines ""Sardina pilchardus, Sardinops spp."", sardinella ""Sardinella spp."", brisling or sprats ""Sprattus sprattus"""
"0302.44","Fresh or chilled mackerel ""Scomber scombrus, Scomber australasicus, Scomber japonicus"""
"0302.45","Fresh or chilled jack and horse mackerel ""Trachurus spp."""
"0302.46","Fresh or chilled cobia ""Rachycentron canadum"""
"0302.47","Fresh or chilled swordfish ""Xiphias gladius"""
"0302.49","Fresh or chilled Indian mackerels ""Rastrelliger spp."", seerfishes ""Scomberomorus spp."", jacks, crevalles ""Caranx spp."", silver pomfrets ""Pampus spp."", Pacific saury ""Cololabis saira"", scads ""Decapterus spp."", capelin ""Mallotus villosus"", Kawakawa ""Euthynnus affinis"", bonitos ""Sarda spp."", marlins, sailfishes and spearfish ""Istiophoridae"""
"0302.51","Fresh or chilled cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"""
"0302.52","Fresh or chilled haddock ""Melanogrammus aeglefinus"""
"0302.53","Fresh or chilled coalfish ""Pollachius virens"""
"0302.54","Fresh or chilled hake ""Merluccius spp., Urophycis spp."""
"0302.55","Fresh or chilled Alaska pollack ""Theragra chalcogramma"""
"0302.56","Fresh or chilled blue whiting ""Micromesistius poutassou, Micromesistius australis"""
"0302.59","Fresh or chilled fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae "
"0302.71","Fresh or chilled tilapia ""Oreochromis spp."""
"0302.72","Fresh or chilled catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."""
"0302.73","Fresh or chilled carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."""
"0302.74","Fresh or chilled eels ""Anguilla spp."""
"0302.79","Fresh or chilled, Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."""
"0302.81","Fresh or chilled dogfish and other sharks"
"0302.82","Fresh or chilled, rays and skates ""Rajidae"""
"0302.83","Fresh or chilled toothfish ""Dissostichus spp."""
"0302.84","Fresh or chilled sea bass ""Dicentrarchus spp."""
"0302.85","Fresh or chilled sea bream ""Sparidae"""
"0302.89","Fresh or chilled fish, n.e.s."
"0302.91","Fresh or chilled fish livers, roes and milt"
"0302.92","Fresh or chilled shark fins"
"0302.99","Fresh or chilled fish fins, heads, tails, maws and other edible fish offal "
"0303.11","Frozen sockeye salmon [red salmon] ""Oncorhynchus nerka"""
"0303.12","Frozen Pacific salmon "
"0303.13","Frozen, Atlantic salmon ""Salmo salar"" and Danube salmon ""Hucho hucho"""
"0303.14","Frozen trout ""Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster"""
"0303.19","Frozen salmonidae "
"0303.23","Frozen tilapia ""Oreochromis spp."""
"0303.24","Frozen catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."""
"0303.25","Frozen carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."""
"0303.26","Frozen eels ""Anguilla spp."""
"0303.29","Frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
"0303.31","Frozen lesser or Greenland halibut ""Reinhardtius hippoglossoides"", Atlantic halibut ""Hippoglossus hippoglossus"" and Pacific halibut ""Hippoglossus stenolepis"""
"0303.32","Frozen plaice ""Pleuronectes platessa"""
"0303.33","Frozen sole ""Solea spp."""
"0303.34","Frozen turbot ""Psetta maxima"""
"0303.39","Frozen flat fish ""Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae"" "
"0303.41","Frozen albacore or longfinned tunas ""Thunnus alalunga"""
"0303.42","Frozen yellowfin tunas ""Thunnus albacares"""
"0303.43","Frozen skipjack or stripe-bellied bonito ""Euthynnus -Katsuwonus- pelamis"""
"0303.44","Frozen bigeye tunas ""Thunnus obesus"""
"0303.45","Frozen Atlantic and Pacific bluefin tuna (Thunnus thynnus, Thunnus orientalis)"
"0303.46","Frozen Southern bluefin tunas ""Thunnus maccoyii"""
"0303.49","Frozen tunas of the genus ""Thunnus"" "
"0303.51","Frozen herrings ""Clupea harengus, Clupea pallasii"""
"0303.53","Frozen sardines ""Sardina pilchardus, Sardinops spp."", sardinella ""Sardinella spp."", brisling or sprats ""Sprattus sprattus"""
"0303.54","Frozen mackerel ""Scomber scombrus, Scomber australasicus, Scomber japonicus"""
"0303.55","Frozen jack and horse mackerel ""Trachurus spp."""
"0303.56","Frozen cobia ""Rachycentron canadum"""
"0303.57","Frozen swordfish ""Xiphias gladius"""
"0303.59","Frozen anchovies ""Engraulis spp."", Indian mackerels ""Rastrelliger spp."", seerfishes ""Scomberomorus spp."", jacks, crevalles ""Caranx spp."", silver pomfrets ""Pampus spp."", Pacific saury ""Cololabis saira"", scads ""Decapterus spp."", capelin ""Mallotus villosus"", Kawakawa ""Euthynnus affinis"", bonitos ""Sarda spp."", marlins, sailfishes and spearfish ""Istiophoridae"""
"0303.63","Frozen cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"""
"0303.64","Frozen haddock ""Melanogrammus aeglefinus"""
"0303.65","Frozen coalfish ""Pollachius virens"""
"0303.66","Frozen hake ""Merluccius spp., Urophycis spp."""
"0303.67","Frozen Alaska pollack ""Theragra chalcogramma"""
"0303.68","Frozen blue whiting ""Micromesistius poutassou, Micromesistius australis"""
"0303.69","Frozen fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae "
"0303.81","Frozen dogfish and other sharks"
"0303.82","Frozen rays and skates ""Rajidae"""
"0303.83","Frozen toothfish ""Dissostichus spp."""
"0303.84","Frozen sea bass ""Dicentrarchus spp."""
"0303.89","Frozen fish, n.e.s."
"0303.91","Frozen fish livers, roes and milt"
"0303.92","Frozen shark fins"
"0303.99","Frozen fish fins, heads, tails, maws and other edible fish offal "
"0304.31","Fresh or chilled fillets of tilapia ""Oreochromis spp."""
"0304.32","Fresh or chilled fillets of catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."""
"0304.33","Fresh or chilled fillets of Nile perch ""Lates niloticus"""
"0304.39","Fresh or chilled fillets of carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."",  eels ""Anguilla spp."" and snakeheads ""Channa spp."""
"0304.41","Fresh or chilled fillets of Pacific salmon ""Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus"", Atlantic salmon ""Salmo salar"" and Danube salmon ""Hucho hucho"""
"0304.42","Fresh or chilled fillets of trout ""Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster"""
"0304.43","Fresh or chilled fillets of flat fish ""Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae"""
"0304.44","Fresh or chilled fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae"
"0304.45","Fresh or chilled fillets of swordfish ""Xiphias gladius"""
"0304.46","Fresh or chilled fillets of toothfish ""Dissostichus spp."""
"0304.47","Fresh or chilled fillets of dogfish and other sharks"
"0304.48","Fresh or chilled fillets of rays and skates ""Rajidae"""
"0304.49","Fresh or chilled fillets of fish, n.e.s."
"0304.51","Fresh or chilled meat, whether or not minced, of tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."", carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."", Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."" "
"0304.52","Fresh or chilled meat, whether or not minced, of salmonidae "
"0304.53","Fresh or chilled meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae "
"0304.54","Fresh or chilled meat, whether or not minced, of swordfish ""Xiphias gladius"" "
"0304.55","Fresh or chilled meat, whether or not minced, of toothfish ""Dissostichus spp."" "
"0304.56","Fresh or chilled meat, whether or not minced, of dogfish and other sharks "
"0304.57","Fresh or chilled meat, whether or not minced, of rays and skates ""Rajidae"" "
"0304.59","Fresh or chilled fish meat, whether or not minced "
"0304.61","Frozen fillets of tilapia ""Oreochromis spp."""
"0304.62","Frozen fillets of catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."""
"0304.63","Frozen fillets of Nile perch ""Lates niloticus"""
"0304.69","Frozen fillets of carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."" and snakeheads ""Channa spp."""
"0304.71","Frozen fillets of cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"""
"0304.72","Frozen fillets of haddock ""Melanogrammus aeglefinus"""
"0304.73","Frozen fillets of coalfish ""Pollachius virens"""
"0304.74","Frozen fillets of hake ""Merluccius spp., Urophycis spp."""
"0304.75","Frozen fillets of Alaska pollack ""Theragra chalcogramma"""
"0304.79","Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae "
"0304.81","Frozen fillets of Pacific salmon ""Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus"", Atlantic salmon ""Salmo salar"" and Danube salmon ""Hucho hucho"""
"0304.82","Frozen fillets of trout ""Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster"""
"0304.83","Frozen fillets of flat fish ""Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae"""
"0304.84","Frozen fillets of swordfish ""Xiphias gladius"""
"0304.85","Frozen fillets of toothfish ""Dissostichus spp."""
"0304.86","Frozen fillets of herring ""Clupea harengus, Clupea pallasii"""
"0304.87","Frozen fillets of tuna ""of the genus Thunnus"", skipjack or stripe-bellied bonito ""Euthynnus [Katsuwonus] pelamis"""
"0304.88","Frozen fillets of dogfish, other sharks, rays and skates ""Rajidae"""
"0304.89","Frozen fish fillets, n.e.s."
"0304.91","Frozen meat, whether or not minced, of swordfish ""Xiphias gladius"" "
"0304.92","Frozen meat, whether or not minced, of toothfish ""Dissostichus spp."" "
"0304.93","Frozen meat, whether or not minced, of tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."", carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."", Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."" "
"0304.94","Frozen meat, whether or not minced, of Alaska pollack ""Theragra chalcogramma"" "
"0304.95","Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae "
"0304.96","Frozen meat, whether or not minced, of dogfish and other sharks"
"0304.97","Frozen meat, whether or not minced, of rays and skates ""Rajidae"""
"0304.99","Frozen fish meat n.e.s. "
"0305.10","Flours, meals and pellets of fish, fit for human consumption"
"0305.20","Fish livers, roes and milt, dried, smoked, salted or in brine"
"0305.31","Fillets, dried, salted or in brine, but not smoked, of tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."", carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."", Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."""
"0305.32","Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae"
"0305.39","Fish fillets, dried, salted or in brine, but not smoked "
"0305.41","Smoked Pacific salmon ""Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus"", Atlantic salmon ""Salmo salar"" and Danube salmon ""Hucho hucho"", incl. fillets "
"0305.42","Smoked herring ""Clupea harengus, Clupea pallasii"", incl. fillets "
"0305.43","Smoked trout ""Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster"", incl. fillets "
"0305.44","Smoked tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."", carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."", Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."", incl. fillets "
"0305.49","Smoked fish, incl. fillets "
"0305.51","Dried cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"", even salted, not smoked "
"0305.52","Dried tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."", carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."", Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."", even salted but not smoked "
"0305.53","Dried fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, even salted but not smoked "
"0305.54","Dried herrings ""Clupea harengus, Clupea pallasii"", anchovies ""Engraulis spp."", sardines ""Sardina pilchardus, Sardinops spp."", sardinella ""Sardinella spp."", brisling or sprats ""Sprattus sprattus"", mackerel ""Scomber scombrus, Scomber australasicus, Scomber japonicus"", Indian mackerels ""Rastrelliger spp."", seerfishes ""Scomberomorus spp."", jack and horse mackerel ""Trachurus spp."", jacks, crevalles ""Caranx spp."", cobia ""Rachycentron canadum"", silver pomfrets ""Pampus spp."", Pacific saury ""Cololabis saira"", scads ""Decapterus spp."", capelin ""Mallotus villosus"", swordfish ""Xiphias gladius"", Kawakawa ""Euthynnus affinis"", bonitos ""Sarda spp."", marlins, sailfishes and spearfish ""Istiophoridae"", even salted but not smoked "
"0305.59","Fish, dried, even salted but not smoked, n.e.s. "
"0305.61","Herring (Clupea harengus, Clupea pallasii), only salted or in brine "
"0305.62","Cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"", salted or in brine only "
"0305.63","Anchovies ""Engraulis spp."", salted or in brine only "
"0305.64","Tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp."", carp ""Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp."", eels ""Anguilla spp."", Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."", salted or in brine only "
"0305.69","Fish, salted or in brine only "
"0305.71","Shark fins, smoked, dried, salted or in brine"
"0305.72","Fish heads, tails and maws, smoked, dried, salted or in brine"
"0305.79","Fish fins and other edible fish offal, smoked, dried, salted or in brine "
"0306.11","Frozen rock lobster and other sea crawfish ""Palinurus spp."", ""Panulirus spp."" and ""Jasus spp."", even smoked, whether in shell or not, incl. rock lobster and other sea crawfish in shell, cooked by steaming or by boiling in water"
"0306.12","Frozen lobsters ""Homarus spp."", even smoked, whether in shell or not, incl. lobsters in shell, cooked by steaming or by boiling in water"
"0306.14","Frozen crabs, even smoked, whether in shell or not, incl. crabs in shell, cooked by steaming or by boiling in water"
"0306.15","Frozen Norway lobsters ""Nephrops norvegicus"", even smoked, whether in shell or not, incl. lobsters in shell, cooked by steaming or by boiling in water"
"0306.16","Frozen cold-water shrimps and prawns ""Pandalus spp., Crangon crangon"", even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water"
"0306.17","Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water "
"0306.19","Frozen crustaceans, even smoked, fit for human consumption, whether in shell or not, incl. crustaceans in shell, cooked beforehand by steaming or by boiling in water "
"0306.31","Rock lobster and other sea crawfish ""Palinurus spp., Panulirus spp. and Jasus spp."", whether in shell or not, live, fresh or chilled"
"0306.32","Lobsters ""Homarus spp."", whether in shell or not, live, fresh or chilled"
"0306.33","Crabs, whether in shell or not, live, fresh or chilled"
"0306.34","Norway lobsters ""Nephrops norvegicus"", whether in shell or not, live, fresh or chilled"
"0306.35","Cold-water shrimps and prawns ""Pandalus spp., Crangon crangon"", whether in shell or not, live, fresh or chilled"
"0306.36","Shrimps and prawns, whether in shell or not, live, fresh or chilled "
"0306.39","Crustaceans, fit for human consumption, whether in shell or not, live, fresh or chilled "
"0306.91","Rock lobster and other sea crawfish ""Palinurus spp., Panulirus spp. and Jasus spp."", whether in shell or not, dried, salted, smoked or in brine, incl. in shell, cooked by steaming or by boiling in water"
"0306.92","Lobsters ""Homarus spp."", whether in shell or not, dried, salted, smoked or in brine, incl. lobsters in shell, cooked by steaming or by boiling in water"
"0306.93","Crabs, whether in shell or not, dried, salted, smoked or in brine, incl. crabs in shell, cooked by steaming or by boiling in water"
"0306.94","Norway lobsters ""Nephrops norvegicus"", whether in shell or not, dried, salted, smoked or in brine, incl. lobsters in shell, cooked by steaming or by boiling in water"
"0306.95","Shrimps and prawns, whether in shell or not, dried, salted, smoked or in brine, incl. ones in shell, cooked by steaming or by boiling in water"
"0306.99","Crustaceans, fit for human consumption, whether in shell or not, dried, salted, smoked or in brine, incl. crustaceans in shell, cooked by steaming or by boiling in water "
